Name,S-BERT_Similarity,Jaccard_Similarity,Combined_Score
ADB,0.30400753,0.024615384615384615,0.38380912749583906
BNV,0.30534542,0.02442159383033419,0.38359598033225933
CIL,0.435765,0.008438818565400843,0.38346521026977504
CBY,0.435765,0.008438818565400843,0.38346521026977504
CDW,0.435765,0.008438818565400843,0.38346521026977504
ARA,0.40623674,0.012048192771084338,0.38342892771743864
VW,0.33651763,0.02056555269922879,0.3833096808516887
AJY,0.32592124,0.02185792349726776,0.3832762382720989
ABX,0.30400753,0.024539877300613498,0.3832730255609641
AQO,0.3159605,0.02304147465437788,0.38302265169433736
AKB,0.30917662,0.02386634844868735,0.382983402591332
AJA,0.34545955,0.019400352733686066,0.38280813389144036
TQ,0.35952175,0.01764705882352941,0.38258111329639655
LT,0.3557977,0.01808785529715762,0.38247423604785313
BXI,0.25194204,0.03076923076923077,0.38225161543259256
CJP,0.29833964,0.025069637883008356,0.38210838923547263
ARO,0.3438728,0.01948051948051948,0.38199827493011174
ALT,0.3453332,0.019287833827893175,0.38189942810231214
BOC,0.34960496,0.01876172607879925,0.38187662779054765
BRY,0.34960496,0.01876172607879925,0.38187662779054765
AXS,0.3176585,0.022670025188916875,0.3818610820872357
GJ,0.3727975,0.015873015873015872,0.38152328805317953
BYK,0.34122777,0.019736842105263157,0.38151939323073936
BXX,0.24225233,0.031818181818181815,0.38127791074189266
CE,0.34628558,0.01904761904761905,0.38102163286436175
CL,0.24905872,0.030927835051546393,0.38087183716370887
AST,0.38792068,0.01391304347826087,0.38075096387448515
AKI,0.3567797,0.017699115044247787,0.38056762935840976
QC,0.41495654,0.010558069381598794,0.3804273650027688
BAC,0.3760957,0.01529051987767584,0.380254043260481
BAU,0.3934697,0.013157894736842105,0.3802120196191888
AJO,0.3657143,0.01650943396226415,0.37988591857676235
BNN,0.37796295,0.015,0.3798141481876373
BEH,0.35317558,0.018018018018018018,0.3796995269822645
ALG,0.35697114,0.017543859649122806,0.3796317024189129
AMB,0.37459728,0.015384615384615385,0.37961984927837666
AJS,0.36422944,0.016648168701442843,0.3795804350608991
AVR,0.31279516,0.022919179734620022,0.37940336498909316
IL,0.3545229,0.017793594306049824,0.3792770816762252
CKJ,0.29908377,0.02457002457002457,0.37920787491142305
AXP,0.3278106,0.021052631578947368,0.37920068420861897
AYT,0.31074595,0.02313624678663239,0.3791635840748147
CLW,0.3482805,0.018475750577367205,0.3786951168304778
BZK,0.43204284,0.00819672131147541,0.3785113968810097
HT,0.34915587,0.018292682926829267,0.37815613019757155
BPD,0.3779778,0.014760147601476014,0.37812410056371093
BSZ,0.3779778,0.014760147601476014,0.37812410056371093
QJ,0.34566635,0.018691588785046728,0.37795564766242123
ATT,0.3391936,0.019444444444444445,0.37767549607488843
CJY,0.34549662,0.018666666666666668,0.3776311791261037
HA,0.37194538,0.01532567049808429,0.3768965779821535
VR,0.33084312,0.020356234096692113,0.3768918304649625
PE,0.36699647,0.01592356687898089,0.3768405711195271
BEC,0.38669348,0.01348747591522158,0.37666289846561773
CCE,0.35199836,0.017721518987341773,0.3765712701368935
CEW,0.35199836,0.017721518987341773,0.3765712701368935
CEC,0.35199836,0.017721518987341773,0.3765712701368935
CIR,0.35199836,0.017721518987341773,0.3765712701368935
AJP,0.31982222,0.02158273381294964,0.3760217802558872
BVS,0.35062483,0.017811704834605598,0.37601785762922757
EX,0.38295454,0.013824884792626729,0.37580900527365196
IJ,0.34715995,0.01818181818181818,0.375634346333417
AQN,0.2472739,0.030405405405405407,0.3756114204993119
ANC,0.3048045,0.023346303501945526,0.3754913171673563
BVW,0.33645397,0.0194672131147541,0.37545615669156684
BEE,0.3256948,0.02074688796680498,0.3751911012710872
BVR,0.39347786,0.012448132780082987,0.37517980267892737
AXM,0.3535335,0.017316017316017316,0.3750263986391422
QS,0.37227637,0.015,0.374871969461441
AQP,0.34167743,0.018691588785046728,0.3744888925106726
AH,0.36467165,0.015873015873015872,0.3744611807285793
AHQ,0.33869958,0.01904761904761905,0.3744286736987886
AWY,0.38747364,0.013071895424836602,0.3743903096205269
CLN,0.3585854,0.016574585635359115,0.37415277144526904
AYJ,0.38456887,0.013392857142857142,0.37414461289133344
BP,0.36902747,0.01529051987767584,0.3741110693606397
AVM,0.38913357,0.01282051282051282,0.3740481341496492
VU,0.28383118,0.02569593147751606,0.37394587506701654
CHZ,0.31573465,0.021739130434782608,0.37357972963996555
CBM,0.31573465,0.021739130434782608,0.37357972963996555
CDK,0.31573465,0.021739130434782608,0.37357972963996555
CCR,0.35391155,0.017054263565891473,0.3734964878152507
CEQ,0.35391155,0.017054263565891473,0.3734964878152507
CAI,0.35391155,0.017054263565891473,0.3734964878152507
CAT,0.35391155,0.017054263565891473,0.3734964878152507
CHG,0.35391155,0.017054263565891473,0.3734964878152507
DG,0.30459493,0.023076923076923078,0.37339656435526336
PG,0.30235472,0.023316062176165803,0.3731474960406209
MS,0.30711675,0.022727272727272728,0.3731057394634594
SJ,0.32742545,0.02023121387283237,0.37303390861246627
TM,0.32097802,0.02099737532808399,0.3728702222894183
BBW,0.39940566,0.011363636363636364,0.37263171618635005
BBV,0.39940566,0.011363636363636364,0.37263171618635005
AWI,0.3787496,0.013888888888888888,0.37260895437664454
JC,0.34194595,0.01839080459770115,0.3725866769648146
ALY,0.3275569,0.020134228187919462,0.37245957235361904
HC,0.34799504,0.017605633802816902,0.3722692131996155
ASW,0.32892573,0.01989389920424403,0.3719428558722731
COF,0.3707925,0.014760147601476014,0.3718794113375604
BYR,0.3082471,0.022388059701492536,0.3716797009332856
AQJ,0.34209806,0.018223234624145785,0.3715291332546834
AKC,0.32066262,0.020833333333333332,0.371431432167689
AQY,0.343775,0.017973856209150325,0.37121596947994107
AQX,0.343775,0.017973856209150325,0.37121596947994107
AQZ,0.343775,0.017973856209150325,0.37121596947994107
CHF,0.3827616,0.013192612137203167,0.3711521717520691
CEP,0.3827616,0.013192612137203167,0.3711521717520691
CAS,0.3827616,0.013192612137203167,0.3711521717520691
CCQ,0.3827616,0.013192612137203167,0.3711521717520691
BTQ,0.3079574,0.022321428571428572,0.3709548796926226
QK,0.3625747,0.015625,0.3708777964115143
AOL,0.24465713,0.030042918454935622,0.37076353302841025
AKY,0.3508163,0.01699029126213592,0.3703522374329058
BO,0.36427608,0.01532567049808429,0.37023122897550065
RQ,0.40060747,0.010869565217391304,0.3701682930407317
GR,0.33487904,0.018867924528301886,0.36983244666513404
BMB,0.3869043,0.012437810945273632,0.3693935018570269
VO,0.3278265,0.019656019656019656,0.36929859763574246
ASL,0.29155362,0.024074074074074074,0.369142215207771
BY,0.29155362,0.024074074074074074,0.369142215207771
GS,0.38815296,0.012244897959183673,0.3691090116208913
ALZ,0.3540039,0.016423357664233577,0.3690973135676697
UE,0.3577152,0.015957446808510637,0.36901482204173475
ARD,0.343775,0.01765650080256822,0.3689627460932081
NL,0.33170056,0.01909307875894988,0.36866863463829697
TT,0.34193563,0.017804154302670624,0.3684125191733816
CKY,0.3264277,0.019642857142857142,0.36798944745744977
AIZ,0.31034344,0.021604938271604937,0.367941473957933
CLV,0.3582328,0.01569506726457399,0.3676017635339044
AIS,0.31602842,0.020802377414561663,0.3671840698899698
AD,0.35337716,0.016216216216216217,0.36708191224046655
COL,0.2896116,0.024,0.36692849435806274
BFP,0.32223982,0.02,0.366885493516922
TA,0.24897699,0.028953229398663696,0.36678110319283064
CD,0.3281383,0.019261637239165328,0.3667694451912257
CJX,0.33508807,0.01839080459770115,0.3666265403128218
BR,0.29601792,0.023166023166023165,0.36657495850761884
CGT,0.31741434,0.02053388090349076,0.3664822651253099
CNL,0.28547043,0.024390243902439025,0.3661001486022298
COA,0.2752361,0.02564102564102564,0.36608610642261996
IV,0.30633637,0.021834061135371178,0.36608572571038156
BZQ,0.31005746,0.021367521367521368,0.3660072625702263
CHA,0.33281523,0.018561484918793503,0.36586307266472107
RC,0.33234233,0.018604651162790697,0.3657585491690525
AVZ,0.38643682,0.011976047904191617,0.36570868920423316
AJZ,0.2983197,0.022727272727272728,0.3654602814804424
ALE,0.31806728,0.02027027027027027,0.36517809565002857
BWO,0.33412176,0.018292682926829267,0.3650900768070686
CAD,0.29897466,0.022556390977443608,0.3648162454142606
OG,0.3222535,0.01968503937007874,0.3646611641711137
ME,0.28931153,0.023715415019762844,0.3646471408751642
ANJ,0.2641695,0.026785714285714284,0.3645954860108239
BDA,0.37160605,0.013605442176870748,0.36438806292151105
BDM,0.30642134,0.02158273381294964,0.3643751518760654
FV,0.3665149,0.014218009478672985,0.3643125697617282
LE,0.34831017,0.01639344262295082,0.3639365391653092
UQ,0.31291705,0.020710059171597635,0.3638245562477225
AWM,0.37463754,0.013108614232209739,0.3634952290227797
FY,0.42533615,0.006896551724137931,0.36345145459832817
AMV,0.32367927,0.019313304721030045,0.36326096912310357
AAX,0.31138045,0.02080624187256177,0.3631719815560528
CEJ,0.26175767,0.026845637583892617,0.36292482488507394
CFD,0.26175767,0.026845637583892617,0.36292482488507394
CCL,0.26175767,0.026845637583892617,0.36292482488507394
CIY,0.26175767,0.026845637583892617,0.36292482488507394
AOD,0.32681805,0.018867924528301886,0.36282666572984656
FG,0.35119605,0.015873015873015872,0.36274961308827475
VE,0.35884863,0.01486988847583643,0.36227821404162835
ARJ,0.34473267,0.016597510373443983,0.3622762333060696
BEW,0.3937826,0.010582010582010581,0.3621951883116727
BXW,0.23850027,0.029585798816568046,0.36216708091941807
CJZ,0.30625352,0.02127659574468085,0.3620557190255916
AWC,0.40334475,0.009389671361502348,0.36204001704851785
AIJ,0.3362267,0.017569546120058566,0.3617851912364429
AKM,0.3362267,0.017569546120058566,0.3617851912364429
CKX,0.41320926,0.008130081300813009,0.3616701020942471
BZU,0.37714285,0.0125,0.3613513958454132
AUT,0.29105178,0.022916666666666665,0.3604884656270345
PA,0.31467044,0.02,0.3603069884777069
LM,0.31467044,0.02,0.3603069884777069
BVF,0.3237505,0.018867924528301886,0.3601606691783329
AMQ,0.28603333,0.023483365949119372,0.3601505351568155
AQS,0.30812022,0.02077922077922078,0.36014670579464403
DM,0.31209254,0.020289855072463767,0.3601245103020599
AUW,0.41225675,0.008,0.35991870574951174
PJ,0.29801545,0.02197802197802198,0.35987616515421605
BEL,0.38555363,0.011235955056179775,0.3596864413679316
BDJ,0.4254176,0.006329113924050633,0.35949342673337914
BZJ,0.3585809,0.014492753623188406,0.35936786005462423
VS,0.38509512,0.011235955056179775,0.3592879545152857
BDS,0.3244458,0.018656716417910446,0.359265393285609
BU,0.33950126,0.01680672268907563,0.3592150580482323
KK,0.23743695,0.029288702928870293,0.35913357480300523
BMF,0.40502447,0.008771929824561403,0.3591138592937536
EF,0.30432922,0.02107728337236534,0.35896818425672117
BAV,0.37359348,0.012578616352201259,0.35882485276498133
AWA,0.30684566,0.02072538860103627,0.3586567748087058
BPI,0.30715653,0.02066115702479339,0.3584709184721482
QT,0.337591,0.016891891891891893,0.358159531612654
RE,0.337591,0.016891891891891893,0.358159531612654
BGO,0.42070967,0.006666666666666667,0.3577984307607015
UJ,0.36019734,0.014056224899598393,0.35767335779216874
AIG,0.3373921,0.016791044776119403,0.35727066362082066
LH,0.28456995,0.023255813953488372,0.3572631018799405
AON,0.3827365,0.011235955056179775,0.35723809117681526
HI,0.3251791,0.0182648401826484,0.3571203648771869
CMI,0.30110115,0.02120141342756184,0.3570440362283282
AMX,0.29462194,0.021994134897360705,0.35704129925571226
BGT,0.34248203,0.016129032258064516,0.35699402286160375
BIR,0.34248203,0.016129032258064516,0.35699402286160375
ARP,0.32866573,0.017777777777777778,0.35669243253601923
BWS,0.33542815,0.01694915254237288,0.3566863901534323
SA,0.3056028,0.020527859237536656,0.3561741311529165
ST,0.35173443,0.01488095238095238,0.35617385875611074
BAD,0.31521788,0.019337016574585635,0.3560755704318621
LJ,0.3678284,0.012875536480686695,0.35592258943508626
CEU,0.34373114,0.015810276679841896,0.3558164376515174
CAX,0.34373114,0.015810276679841896,0.3558164376515174
CCV,0.34373114,0.015810276679841896,0.3558164376515174
CHK,0.34373114,0.015810276679841896,0.3558164376515174
CNI,0.36711955,0.01288244766505636,0.3553555852357124
BEQ,0.3453533,0.015527950310559006,0.35522174909248116
AMU,0.352224,0.01466275659824047,0.35505012665326297
CG,0.301148,0.020895522388059702,0.35491291982024464
CJL,0.43418542,0.004608294930875576,0.35489567828617885
BZG,0.35991257,0.0136986301369863,0.35488695649251545
AVO,0.38299492,0.010869565217391304,0.3548613136229308
ATS,0.38461083,0.010638297872340425,0.35462372011326726
GG,0.3396936,0.016129032258064516,0.3545706172143259
MT,0.30102605,0.020833333333333332,0.35436540047327675
BBF,0.35146534,0.014644351464435146,0.3542601334250622
AK,0.36471754,0.012987012987012988,0.35401043574531355
BJ,0.2976402,0.0211864406779661,0.35392984091225316
ALI,0.2647243,0.025210084033613446,0.3538906829948185
BLC,0.36456287,0.012987012987012988,0.35387599746902265
BHM,0.36456287,0.012987012987012988,0.35387599746902265
BJK,0.36456287,0.012987012987012988,0.35387599746902265
RP,0.2854693,0.02262443438914027,0.35356191758116984
BVL,0.23926662,0.028268551236749116,0.35348066030458514
COD,0.30118528,0.020618556701030927,0.35297885856677574
UK,0.39727223,0.008849557522123894,0.352927604924261
BUE,0.35332224,0.014227642276422764,0.35291529394746796
BAW,0.33591813,0.016355140186915886,0.35289471801196304
QI,0.3517056,0.014367816091954023,0.3525055273510944
AYH,0.38392293,0.010416666666666666,0.35245227416356406
KZ,0.40277994,0.008097165991902834,0.3523723250699912
APA,0.34364468,0.01532567049808429,0.352300602106299
BKU,0.37462807,0.011494252873563218,0.352025008133088
BHF,0.37462807,0.011494252873563218,0.352025008133088
BJD,0.37462807,0.011494252873563218,0.352025008133088
BAJ,0.36510584,0.012618296529968454,0.35173000059669324
QH,0.3517056,0.014245014245014245,0.35163363423782196
TO,0.40219164,0.008,0.3511711876869202
TN,0.40219164,0.008,0.3511711876869202
BAQ,0.28760952,0.022020725388601035,0.35113563602452447
VM,0.30518174,0.019867549668874173,0.35112002030113676
AVX,0.37021738,0.011904761904761904,0.35110632833980376
Q,0.3442334,0.01507537688442211,0.35103516372004945
CCA,0.30388686,0.02,0.3509350521564484
CDY,0.30388686,0.02,0.3509350521564484
CAL,0.30388686,0.02,0.3509350521564484
CIN,0.30388686,0.02,0.3509350521564484
CMG,0.32751626,0.017094017094017096,0.35083872803256044
BF,0.37059832,0.011811023622047244,0.3507718605319346
ATJ,0.37059832,0.011811023622047244,0.3507718605319346
ASV,0.25731373,0.02564102564102564,0.35050986302204623
PK,0.4034148,0.007751937984496124,0.35047296641408937
BXC,0.29184517,0.0213903743315508,0.35034132638079596
AQB,0.29010954,0.021568627450980392,0.35009850878341525
AMF,0.3379077,0.015665796344647518,0.34972950747679166
CEK,0.3273841,0.01694915254237288,0.3496953613677267
CCM,0.3273841,0.01694915254237288,0.3496953613677267
CIZ,0.3273841,0.01694915254237288,0.3496953613677267
HS,0.31723765,0.01818181818181818,0.3496290484341708
BDQ,0.3792696,0.01056338028169014,0.34944976568222047
PP,0.32105228,0.017684887459807074,0.3494161102549439
RJ,0.34503224,0.014736842105263158,0.3493258416903646
BYD,0.2896289,0.021505376344086023,0.3492316867715569
BNS,0.30501005,0.0196078431372549,0.3491268836984447
JF,0.34132072,0.015151515151515152,0.34904436595512156
BZI,0.37318158,0.011235955056179775,0.34893397206670784
CMJ,0.32526553,0.017094017094017096,0.34888265260264406
DB,0.368352,0.011764705882352941,0.34849074384745427
OA,0.368352,0.011764705882352941,0.34849074384745427
AYW,0.3736599,0.011111111111111112,0.3484632926517063
RK,0.3617838,0.0125,0.3480029356479645
AQE,0.30543688,0.01935483870967742,0.3477015017694043
AWX,0.32730335,0.016666666666666666,0.3476194973786672
BCH,0.29992998,0.02,0.34749613237380983
IG,0.3287984,0.01646090534979424,0.3474579434826541
ANT,0.28726795,0.0215311004784689,0.34736245313044367
AKZ,0.3723721,0.011111111111111112,0.3473440664344364
GN,0.3549366,0.013245033112582781,0.34734180261757197
APZ,0.31559354,0.01804123711340206,0.3472020206992159
A,0.32831532,0.016483516483516484,0.3471986274142842
AME,0.36975396,0.011389521640091117,0.34704537387589385
AMD,0.36975396,0.011389521640091117,0.34704537387589385
CK,0.31690097,0.017857142857142856,0.3470312544277736
AGV,0.32737356,0.016574585635359115,0.34702675721263354
AAO,0.32737356,0.016574585635359115,0.34702675721263354
CLF,0.33952057,0.015037593984962405,0.3466710229565326
IN,0.40245628,0.0072992700729927005,0.3464259897270342
AOF,0.29548848,0.020361990950226245,0.3462061819177947
OW,0.3232959,0.01694915254237288,0.3461422986903433
ARW,0.3424913,0.014598540145985401,0.3461355754928867
CJT,0.3206634,0.017241379310344827,0.3459292142555631
BDD,0.33112565,0.015957446808510637,0.34590598205302625
AMC,0.3229153,0.01694915254237288,0.34581152271416227
BIS,0.46136227,0.0,0.34579604864120483
BGU,0.46136227,0.0,0.34579604864120483
TX,0.34520152,0.014204545454545454,0.3456936397335746
ACC,0.29475653,0.020316027088036117,0.34524370792487946
AOC,0.2904257,0.020833333333333332,0.34515266815821327
BVC,0.3150927,0.017811704834605598,0.3451370786012887
BWF,0.3790042,0.00992063492063492,0.3446556036434476
CJN,0.33547047,0.015217391304347827,0.34442766142928083
OO,0.3324405,0.01556420233463035,0.34425668653811
GL,0.3990479,0.007407407407407408,0.3442315629676536
BYO,0.33747858,0.014925373134328358,0.344099556421166
CNB,0.27279252,0.0228310502283105,0.3440115674989953
CGR,0.36514726,0.011494252873563218,0.3437853216439828
ARN,0.32333195,0.016580310880829015,0.3435548749365337
AHW,0.32500422,0.016363636363636365,0.3434698259180242
OE,0.31642282,0.017412935323383085,0.3434618173547052
AG,0.36615923,0.011320754716981131,0.3434329512659109
ANQ,0.3052979,0.01874414245548266,0.3432447993543065
CNH,0.30393013,0.01890359168241966,0.34318813383015884
ASG,0.3460937,0.013740458015267175,0.34317404554090425
ATA,0.3460937,0.013740458015267175,0.34317404554090425
AYV,0.3524046,0.01293103448275862,0.3429118684653578
ABJ,0.3011172,0.019206145966709345,0.34289158474315296
MY,0.3185097,0.01702127659574468,0.3424947203220205
CP,0.25581938,0.024691358024691357,0.3424684973410618
CKM,0.3458501,0.013651877133105802,0.34233340557931635
AIY,0.34385973,0.013888888888888888,0.34228634304470484
CJU,0.33461815,0.0149812734082397,0.3420104578416446
CB,0.30668882,0.01838235294117647,0.34188490580109987
SZ,0.33289272,0.015105740181268883,0.3413946084745701
HQ,0.3581223,0.012,0.34127073307037353
CHH,0.3544153,0.012422360248447204,0.34104777037727163
CAU,0.3544153,0.012422360248447204,0.34104777037727163
CCS,0.3544153,0.012422360248447204,0.34104777037727163
CER,0.3544153,0.012422360248447204,0.34104777037727163
EQ,0.34947485,0.012987012987012988,0.34076309482772627
AIT,0.27459642,0.022130013831258646,0.340601975150293
SO,0.3356199,0.014598540145985401,0.34016366692355077
BNI,0.3891769,0.008,0.33986013345718386
PI,0.27809402,0.021538461538461538,0.3394417013480113
ATU,0.3869828,0.00819672131147541,0.33934998297300495
BAE,0.3474957,0.013029315960912053,0.33934337510348145
BXS,0.33776203,0.014084507042253521,0.33837575316429136
CMY,0.28524542,0.020512820512820513,0.3383748945975915
CMN,0.29223222,0.019642857142857142,0.3382703331538609
VT,0.3080357,0.017595307917888565,0.33746746175449965
KS,0.3080357,0.017595307917888565,0.33746746175449965
ADM,0.31357306,0.016908212560386472,0.3374015637353998
AJC,0.30260113,0.01824817518248175,0.33737965787414215
BYZ,0.28051043,0.020942408376963352,0.3373098041530679
JV,0.35959435,0.011235955056179775,0.33712539786703133
ASO,0.3273794,0.015151515151515152,0.3369280231721473
ASQ,0.3273794,0.015151515151515152,0.3369280231721473
BYX,0.28575617,0.020202020202020204,0.33661210308171285
LO,0.34750015,0.012618296529968454,0.33642901144569226
,0.27016366,0.0220125786163522,0.3359156985140447
FO,0.26975435,0.022058823529411766,0.335888316876748
UT,0.29466817,0.0189873417721519,0.3357332415973084
NV,0.32348812,0.015444015444015444,0.33562289711131094
AKL,0.32149416,0.015665796344647518,0.3354645960635989
AJW,0.32149416,0.015665796344647518,0.3354645960635989
QN,0.31146812,0.016891891891891893,0.33545630123164205
ATH,0.377146,0.008849557522123894,0.3354360258684749
JO,0.377146,0.008849557522123894,0.3354360258684749
CLM,0.29492486,0.01888772298006296,0.3352490483588712
ASI,0.33573663,0.013888888888888888,0.33522661990589564
ARZ,0.35473228,0.011560693641618497,0.3352054301369397
TB,0.27739656,0.02099737532808399,0.3349938249181262
VI,0.26592922,0.022332506203473945,0.33450705950372567
APF,0.35970354,0.010805500982318271,0.334164064537097
CLI,0.26730245,0.022113022113022112,0.3341421862638553
APK,0.3214448,0.015479876160990712,0.3341016772177197
AKH,0.33542085,0.013740458015267175,0.3338983111163132
FL,0.34563354,0.012448132780082987,0.3335985892046537
AYQ,0.3282082,0.014577259475218658,0.33357113000255284
HV,0.36886474,0.009584664536741214,0.33345808442027425
PN,0.32758343,0.014613778705636743,0.33328741822461744
APE,0.2855345,0.019736842105263157,0.3331166814816625
AOS,0.31311268,0.01633605600933489,0.3329391262425564
LK,0.3120516,0.01646090534979424,0.3329033832981753
ATK,0.18419833,0.03211009174311927,0.33289606327857446
AUM,0.28884798,0.01927710843373494,0.33273229632032925
AMH,0.29893118,0.017948717948717947,0.33206397756552086
ALK,0.29893115,0.017948717948717947,0.3320639477631985
RR,0.32206786,0.015105740181268883,0.33198679015715676
PT,0.32206786,0.015105740181268883,0.33198679015715676
ANO,0.29770473,0.018055555555555554,0.3317566147115495
AYR,0.36615604,0.00966183574879227,0.3316518847781103
CA,0.32648182,0.014492753623188406,0.3314707405325295
AXK,0.32648182,0.014492753623188406,0.3314707405325295
AOR,0.27943984,0.020224719101123594,0.3312837668885006
CMU,0.33893692,0.012903225806451613,0.33100974355974505
ALH,0.32354265,0.014760147601476014,0.33081482112187743
ALV,0.27907664,0.02018348623853211,0.33067536226653177
ANM,0.2854811,0.01937046004842615,0.330468951761001
TZ,0.30572522,0.016853932584269662,0.3301956760079673
AKP,0.30387598,0.017069701280227598,0.330120454107545
EW,0.34676751,0.011811023622047244,0.3300606471816386
AQH,0.27761245,0.020172910662824207,0.3293277612165346
BTC,0.3498924,0.011299435028248588,0.329144194200214
BAN,0.36403096,0.009554140127388535,0.3290403363431335
AKN,0.33573663,0.013015184381778741,0.3290233179054136
CKV,0.29934496,0.017391304347826087,0.32846596562344094
FR,0.337721,0.012684989429175475,0.3284035047315392
BEB,0.34329095,0.011976047904191617,0.32821087073423194
AOO,0.34351492,0.011904761904761904,0.327899379105795
ARF,0.26881605,0.02097902097902098,0.32740623782147893
CKW,0.31137305,0.015748031496062992,0.32725228038359816
KW,0.30895373,0.016042780748663103,0.32724235682563985
AA,0.35017717,0.01098901098901099,0.3271876620067345
AVF,0.4398769,0.0,0.32712322473526
ASM,0.28974497,0.018376722817764167,0.3271191275959541
BDW,0.34838098,0.011194029850746268,0.3270822502783875
BBT,0.31318137,0.015486725663716814,0.32696860464273303
BG,0.3010456,0.01694915254237288,0.32680470418121854
AXV,0.30500048,0.01639344262295082,0.3262963251989396
CU,0.3079932,0.016025641025641024,0.32628590174210376
CV,0.3079932,0.016025641025641024,0.32628590174210376
OQ,0.3475661,0.0111731843575419,0.32622602488741526
CGG,0.3440129,0.011594202898550725,0.32612716968508737
ABV,0.31289148,0.015348288075560802,0.3257337489333597
JI,0.24957709,0.02304147465437788,0.32532918515018605
BDC,0.32511353,0.013793103448275862,0.32531405202273667
APH,0.30280703,0.016519823788546256,0.32528732592313825
BNX,0.33932182,0.012048192771084338,0.32527354007743925
BPW,0.33932182,0.012048192771084338,0.32527354007743925
SL,0.36199847,0.009259259259259259,0.3251802389268522
ANK,0.26345158,0.02130681818181818,0.3250713673504916
AJQ,0.35400653,0.01020408163265306,0.3249427485222719
ASR,0.2841735,0.018711018711018712,0.3246504812069594
ASP,0.2841735,0.018711018711018712,0.3246504812069594
AHX,0.31676418,0.014649190439475714,0.32413588099601
TY,0.3066535,0.015873015873015872,0.3240379162251003
PV,0.29757962,0.016971279373368148,0.32394953494594864
AIE,0.25315282,0.022357723577235773,0.32358220457061515
ANW,0.30995044,0.015345268542199489,0.3231562544622689
AII,0.30592766,0.015815085158150853,0.32299578239157833
ASD,0.30255008,0.016166281755196306,0.3225538388823802
BGB,0.22998412,0.025,0.3222065770626068
APB,0.2871886,0.017973856209150325,0.3220370413431155
ASB,0.26559633,0.020602218700475437,0.3219326972866965
ALJ,0.31383622,0.014625228519195612,0.3214210800649479
OF,0.3007001,0.016216216216216217,0.3213005680651278
HZ,0.23365547,0.024390243902439025,0.3210680497128789
RO,0.34022313,0.011320754716981131,0.3208920541349447
BZM,0.1319111,0.03680981595092025,0.3208215575048163
AP,0.29732874,0.01652892561983471,0.32059078950527287
AT,0.29732874,0.01652892561983471,0.32059078950527287
ATM,0.29705262,0.016544117647058824,0.3204586845986983
BWU,0.32603896,0.012987012987012988,0.32039508502204694
AND,0.29165903,0.017167381974248927,0.32019631363803225
LB,0.32416785,0.013157894736842105,0.3199821817247491
BZ,0.32043585,0.013605442176870748,0.3199163221988548
CLD,0.31590456,0.014150943396226415,0.31985124237132523
CKE,0.25447887,0.021660649819494584,0.3197854366973849
ASS,0.28756118,0.017595307917888565,0.3196731656090605
AES,0.33111402,0.012254901960784314,0.31960781064687993
APP,0.28427464,0.017964071856287425,0.3194350753894109
JE,0.27139902,0.01953125,0.31937190890312195
SM,0.33029824,0.012295081967213115,0.31918412124524354
OK,0.34304935,0.01073345259391771,0.3191784568677435
AMO,0.30313084,0.015594541910331383,0.3189992181157973
QM,0.3085814,0.014925373134328358,0.31898519894969996
ABT,0.33111402,0.012165450121654502,0.31897270258905824
BUR,0.22240841,0.025466893039049237,0.31893751407216075
BBU,0.31318137,0.014317180616740088,0.31866483480919827
CJS,0.27418405,0.019083969465648856,0.3186166723265903
ARV,0.31256327,0.014373716632443531,0.3185290536596545
CLY,0.31543463,0.014,0.3183711332321167
BWT,0.24619721,0.02247191011235955,0.3183478407980351
CKS,0.32486886,0.012834224598930482,0.31829337262214824
ACH,0.28263152,0.01800327332242226,0.31828538281827823
LW,0.32423878,0.012903225806451613,0.3182356635216744
AJM,0.27308416,0.019148936170212766,0.3181220264384087
UR,0.34774995,0.009950248756218905,0.31770298217066484
CNV,0.29262245,0.016648168701442843,0.3173471956485914
AMY,0.29766625,0.015957446808510637,0.31682660440181165
CKL,0.2964657,0.0160857908847185,0.31669446803609425
JB,0.29350966,0.01643835616438356,0.3166286021226073
AUV,0.30626163,0.01485148514851485,0.31644446714089647
CFZ,0.35348046,0.00904977375565611,0.3162899651678439
AN,0.29989702,0.01557632398753894,0.31605939265352173
ASK,0.26526862,0.019801980198019802,0.3159661980253635
AYB,0.30500048,0.01486988847583643,0.3154790907544274
CNR,0.2522837,0.021321961620469083,0.31547293991549435
KT,0.3470745,0.009708737864077669,0.31540120869006927
AJG,0.29174846,0.01643192488262911,0.3150522927443187
AOU,0.30831695,0.014326647564469915,0.31450441189345113
AMR,0.30831695,0.014326647564469915,0.31450441189345113
AHN,0.30189896,0.015089163237311385,0.3143404109078997
ZC,0.30189896,0.015089163237311385,0.3143404109078997
WY,0.30189896,0.015089163237311385,0.3143404109078997
ATF,0.3615349,0.007751937984496124,0.3140753900819971
BZH,0.25104415,0.02127659574468085,0.3140735627488887
AQQ,0.309855,0.014044943820224719,0.3138410388753655
AHR,0.309855,0.014044943820224719,0.3138410388753655
BBI,0.32981148,0.011583011583011582,0.31370537755111927
RT,0.31590462,0.01327433628318584,0.3136273914733819
CKN,0.3028343,0.014792899408284023,0.3130498556695746
ANY,0.30504864,0.014492753623188406,0.31284327576125875
